summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
Mn7ngOjlAwg0I_anuFbuaxXoUSJZeCAe-YVhL6lnR8H5nRA,WeAz SoRya,183,I,162,156,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
n3IMNCpPD-kRRLVJflrse4bKtRnRUTBNfTCki3HIPU9sXlrI,ReLIght,13,I,141,141,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
Greyg1SjLNITI-H9HcBdme3OI8FMx74v0oOd_TgFeWGSshhW,FLUXREPEATROCKET,81,I,139,128,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
cQ8g3lQHMaCpiw7EDTfbg7IOXaKsgce0KbZceZ7FnScCa08,Lara Kramberger,38,I,141,129,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
5_icwl53lmzTAC-ZoCUFsABnYKhs0mI2xp1T5d4t8a6ZsCk,JABUT1CABA,158,I,117,111,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
5P40MgIIth91AMcdJ3tJIHGtSirjIwXwPT9jwIzLspWIyP6U,BOT IS JNG DIFF,63,I,94,92,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
gA_bamyhkT9j3eQGOSPUXvwlDrj8UaOq1URrO7IEiKdIfnQ,alot of clicks,27,I,147,121,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
i49FefV6CHJRxWnx50srdOgAuVxhuRjO4dbkJrONPllhxwX1,hazal naz tekin,136,I,124,118,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
_RHA-UbBrO4Yb1ZK_qFxZPTPl95tR_wKN5nJDuPYtLpIclw,Stor Olle ,57,I,27,29,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
JibZGaYYu6wqNaZbIwwVq0b24Kci9K0UvgjUVFsSzIjPLS4,RAAD Deceiving,0,I,183,167,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
vkosxmqw9E0C8M6QTX4fmAnPZ2J6RG1eXxRi5-Kd-xMT_EU,g2 mustafa,150,I,164,151,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
p7ZkYPnrtbW5d_-lvVVQxNMy-IPMDGcx_jmRqCnovbbrOqY,xGerii,111,I,157,135,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
QqVnG1SRJdpKL2-j7xjasSwIMKc-O8KlaeA6NczLezjXKiRP,mid Sintax,3,I,85,88,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
DSnQCo0Mn2fr9vAYSxALBJy6BqUqIMh0C1QFAheL2kaK5skP,awav,216,I,33,17,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
BUmXSE0hVO8FBaZ0vnhK3Xstq4TtYT8IHCLI6xFq8cpoRW8,its geranium,32,I,113,115,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
OT_2wxfpTB9OStht3L-3H5SjvL2ygWm2vBD03JP0eiW2rJI,Egøist,1,I,89,85,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
tgi2E9gkFwkUxWiLVkYKO_IYaQ5WPgYWUb-3JL8E4HvpCIdm,FreshKiller,52,I,76,66,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
Emj5oC-1AW50ALLqumTFp9_S0vDdXWuWnGq0kn0DhVLJUIDP,ayaya cocojambo,269,I,364,352,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
NjCtYTTE-cHhTsQjILaNllFTJ5cKdURcKNDgU2TebHPh0fs,augutis,56,I,57,42,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
qHPOuyhcnHBtT6k1bWxopN7xV8uuk0XlF-V2BC7qwU91M6A,Bronz V 0 LP,58,I,248,211,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
l1Hv26Zm44kRWxhr6LFVt1CtEhfSUVAqBsUBLUBfrOe1mitb,IW Oguzkafan d,19,I,45,34,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
hEeLomMvriGnzoqpu48MfsWyga8asidEyh2NSBcAdQBwohc,TNE Trunks,25,I,122,93,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
GNdE771PP3lL6U_0Rx6_C0EZkLEYOC-4VUKW2MXMxYU7U6U,TRS Madi,257,I,70,55,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
nfFR9-Ggm678Hj8dKWSjp-m_e3ZYzHE_V68lOH63L7xLmAQ,KoI Mikaelson ,45,I,200,175,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
KReFsw5ylnPbsr7exf70JeCts_Dk7bK15JpFa1D2MbVgGDE,Akronte,59,I,102,85,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
GXrOFjAxVUEIDdfq0cVRqDL0XZ1Uk_rYcj7RWl_Wc8w_5Ns,I am Auron,0,I,117,97,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
eWo_scvOlIqwFeFNfMd-vrMLIIuNN_a8MBhXF7FPAblWpXdg,menninkäine,169,I,375,359,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
l8luOkqTguH5MAYvAMzLfn_foL6zfaH41d-YJ4V9EdKvL5Hm,Gravepast,82,I,176,165,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
m3ZFv1LnKM9PFCeQ-L4Vd29WyY0lmuCTbASZGiAHWNQeaaM,DIEMnoob,1,I,38,36,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
X1ERs4Zha7keCCigr9RqvYzt6ui4-gns3SN4Hm50HB476EU,Jenxas,255,I,162,149,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
VVrOqinBM1go_1G5PNNrJIVXCTGuUVsnm61Ld1AK-8BZ2tc,Notorious x3,29,I,76,63,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
W1NaGFYk1BfJ_R8uV23JCxSyAUxOjGOu8BhRxYd3eaEMUQo,Lokmays,68,I,63,55,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
VwYODWAHmycTEZ3RBjhaqJtsg52w_0t4SNchxBDhcDqXgBc,Kaarma BOT,89,I,166,120,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
Adp6hnFexf2deHF2uUZlhNgSdxgJkOREZBn9Cx7WM0X87nk,superbigfun,44,I,88,71,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
k01gZwinsTlym-avFAwfAH1JbuSW4BlLBazHmGZjnxBP6I0,Ðishonored,34,I,138,115,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
GNn1ecr4uu2fjqaU2iW_FKyPFtmKAny6wYOGtnMpHu4qexY,FtNx SanPan,9,I,85,85,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
58VIna8U8G9xTp7JTKxguRANVyTbaRgUdrQ15RFQMl-1yEY,tortuevsfranklin,138,I,147,143,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
lBRPRxWmJW7lthx20nY6U9CnsWJcfpNzCtAe_Ta9NvaQ_xA,King Eppej,94,I,262,255,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
xQwIhDU7J9J2ZZ9k1iHjbJ_zMixFePbSio_ozh4tlZr1kpI,Leνi Ackerman,0,I,78,62,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
gCyylS4ije6PkB5Sn6P7sM9FrEBnr0pMRpa-V-8Nd019T4A,Zesptormeridan,98,I,64,61,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
m_HSFkbXZSFZEgt4-eW1yUNos3eG9-eWCVViE7a--vxaFbw,Splendôr,17,I,264,232,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
zPFnYNYTc6yD_hSrXaGxbegReBd6llKMUlDeBSkFpGiLFizG,Spray x,66,I,315,310,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
E7Mt5QPXwuCU7PMyKTRy1gxc2YBaC0efoZcL9P4yh4OlRqM,kerberos int acc,128,I,169,170,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
RQ0gEef6aQd_dJtluQFeawy3BRwjF04HGm983eqZSgQM3g4,Hypothetical Cat,191,I,42,30,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
gE0JsoeEVJi0vWG23ofJKqHTP74Y3HQmPlTlbz4X5EYolJE,Luca Luis,80,I,88,78,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
pOTcjKBUo2BivPBCmgWyIOXU7wzfffzMuDDSYhk_49sgnPp-,MidClown,93,I,251,233,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
kYl4cb2BgkIsInyUO7Coq789d1UpVBZ3wvRuuYVaO1ymivbk,Slabej jak čaj,151,I,212,213,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
WRM1WI3FHnOhEOVmQUDhR3hS0aHUT9ScltpINImsRfo_jVA,CJ XiαoHαi,66,I,173,169,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
moUYG2Vayc39h25F-BPpnvel4uNBMSh2rfTqCORdvCMCp_s,Šerif Woody,1,I,265,254,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
3kH5iReK7FUAObEvroTpPvmfhReguLq5GnkVF5Ae1b4YSRc,Bought on eBay,17,I,104,84,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
cvI5virZwEPfUxG8HS-JNxDXaIcMIoUnzi6wn_v9OC9ta2E,Manrashi,1,I,35,31,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
UshLrUIv05Ng9LwyOc7lqGXQoYDekfuAMkUG8mfoa2ECbsU,Exalty Herazor,76,I,222,220,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
zr49SP6HLc3fBnY1tBPhtBbi2ZzTVlfRKT1iPIIU2UWuros,Cokayne,14,I,183,137,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
8GKGjtS8tbWdG88pUWAeVEG05uWxp_LWBporW7N-xj7wvFM,Spaxo,20,I,51,47,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
xx5sTTl3DnrZ204Kq_qjbrppljw3bVUgjFjG2_vwY3g-1No,AST Kronos,13,I,102,95,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
8bUiic6f6EfT1jby-J248c88fi-XCaCpEFPQvwByCZSlh7I,Gengár,49,I,27,14,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
469iF2uZp1gIwGtmkcuwj1-gjmcOQpQF7Gqgb2Om4V-JbxZz,C4TIRLHEHEXD,61,I,45,32,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
9W4Y4FNPXbC1B2I9hS_wcUhYp00t7LNB8hpznCQfYraOjfM,NUNU GAME,36,I,147,143,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
ZZ_lpnT6kw0-Uau1tAl0Prqje8GdtLTHgEoIU4z6z_a9Vlw,Country Papa,36,I,184,178,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
qYsy_Azw_h_HPpVK_Puk2QH927HZzf0WALRS4U7sUBmOVck,ınsıdıous,1,I,97,59,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
GA3TK2F7K0i-vspOVC1mHan9PQNnhEtPXxIYWglvGlZevus,Baldders,73,I,111,112,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
C_1DGR8k0SiHz0TJiH3Cuc-Igxcvn3PrRa0VEZr546S40z1Z,Forbenn,0,I,83,76,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
HhpAgjzakYqwWg6VVKJrCTPhrpgfggLnx2Y_6Ryn3YGG5Uw,Eastowiec,256,I,105,86,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
egOPAYDOTHudmqEx6Cr1SQp26VgvgkNMwSBzzZrtM3CZ4NU,Andolos,104,I,319,309,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
8WN986Lr0axvyk5ZPlm5LE4QxqacfUOsafYz4ACQ3Dg-G32fDLF9LzgoyQ,Bottigar,0,I,63,36,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
sfDMMaiJW8eFOlcJ_TMlfotasmidNQPdCwf6QwqpRqYFehI,Lord SaLzOr,11,I,151,125,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
HYTZ5qEoE98vWwj2xlWikC-UOTiWmxrzpKDNoGdZonOHB0Q,ff or lose,59,I,84,53,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
4ZyQJ0f7IFO7agVmcxyvXGoavY8vR-Y9fo2bZW3LMPvbfYA,Hantoine,199,I,94,73,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
8eKRSk2E_7fHhV63R2m8o1oJaN7dGLEMpq_2jxpwNzAEkzg,NxR Loop,1,I,88,86,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
fFk6lUPJob57-dFZe0NKJZnhn7-2SoOD9IEmUpbTku_5S1o,ANIMALABUSERXD,0,I,433,397,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
wVSjUtg9CMXmQuHKYM1RMyhjT8Ru_C7XBkL404TR4kjGTJk,dau stingerea,133,I,252,232,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
zDCiFj86XRIKhBDv7hepUEWRBJ2EyGXa4y8AaeM69MRkvV8,SekstiNi,168,I,108,101,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
Wc2mlKnz028fSpjkd0znM4xpQ3CrvZh4CgTtY747KMxixTXB,leø de grande,70,I,91,69,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
b4R50OiJmI62IQw_W1gtwqj1Tp6BGCsxTTRuRjWjMIOst6k,RULE BlackSpeck,36,I,139,133,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
sA44N5DAH96n5xQLIy5noaMNigOH5g8A_-CuOmY5tmjhAnE,NT TR1NKET,66,I,112,106,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
26xpeuisSLzJYFldhi9b_IkU8cWmLZn0Jh_KMryWc46w9MI,KDS Chucky,213,I,158,152,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
_UZBoAa_8OuANQzePovX5Y__FkFk36KeZrpzK2F8e5vmvTX1,DeeDin1,33,I,59,52,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
EC9DoXwEy1q7yhFejFAbAqgZBDKFOg3y_aFe3Bc9KV8I5F1y,KASAPINA,59,I,73,70,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
ijwHiBOJDnudfDKeTk2yjgxWlzcQ8QMYRJE15xkSXMNbWwk,Samouraï IV,106,I,67,55,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
GeMnCrksx2CZUS8N_oRb8Uu1aiXl89Nm0HCTN_Z21EabVJU,SPL Scar,147,I,129,110,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
0j2LpYFLXJSsbsDhddWulRR2fB_2SX-wPCJuTDpLc5SbWx_f,Hihu Hihu,0,I,55,49,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
D7vLTUCKaPk43EnbTGpcaVBOmLdzsVPQxmcacWoBSmP7jYk,Αlaska Young,13,I,82,84,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
vHQyuq6XB_bkdazZ_PKR1ljvGH47G-pfVazhMTc-OjdZ_tU,Salvied,165,I,87,76,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
dsnJ5Pe2ZLeO6K3OdKJSbo6t_beGjr8sGF2P1Tl5NVzz8FCx,blackMam,120,I,206,194,TRUE,FALSE,FALSE,TRUE
,,,,,,,,,
60xHJRu1B6me3KnjP2d1NR0HvWgYFovQoy-AR0hHlj2Lf_pF,Valton,9,I,123,117,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
jarxQ1UBjsFmOHhdBQVUl9C0jA15i-le9-1NL62mo2m6Z8wD,biosun,264,I,284,274,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
wsMCxnKWqzxWMJWAwal-cjWgY6s5aU5FICXEXpGje4ROS6c,Fan de Génépi,86,I,85,76,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
TWQHpRfD0e8lZM7R96G3VnaefxGc9B3uNoTaJBy6BpRhq28,Shadowblade,88,I,78,73,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
sLJgj7XIr0UHgiK_Stl_Yk7klraFsWIblpIVjLgvCuP5YNQ,IlIl ZyZZ lIlI,77,I,118,75,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
caOTsGWdLdVergGXaM2okxRXcM9vb5-Q2XoJSOpDCOOVA1E,xKetamineKylex69,178,I,103,94,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
h7o5K66FuESvxx-7C0p7v-SB9XrwL9LmzDzmBysrr7bV_B-oyONNZoMRzg,coffee is back,255,I,73,52,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
8iQAFXjcIN4c8jdmOBJS2T1-OL0Cn188ClPj4uc45u8tP-s,TRB Hubertaco,31,I,80,82,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
Qse06w8AbsLuX2ro_cDvKcWNLNk2g-yUJWmdu8geOY_0gfc,eLS Kioz0m,84,I,139,105,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
jIxX_KqEAhD8B00_bEXP3Sh02tLuY0j55TrR7BHcdQz2WVNp,Swiss Kingdom,0,I,78,53,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
whDQYjlndhssDvONA8OOsWN-42Rffe0MN7PE3YRdB5ltfow,KroMAX,44,I,118,117,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
eKa7nSc_pb2ek9ozbDnYcrt4fZ4dxCo_4MV8Cp2bmT4GAMmN,GENRLXD,146,I,56,45,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
JV-YCQ-_ak_NQxqO5LVZYrv_j18V8i7vYOQlNJjvPb_Nz7c,Sideth,66,I,66,59,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
#NAME?,Mörkö,97,I,35,23,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
nhAIqRoQ9U441VHwutWBhGYetSz-9wxBt61snNNUosRsMta4,LÖrd INT,13,I,161,156,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
YhlOPVqfmSHKBiqHtQWW66ltFOuf-_TE3gD6NKQdJA9YsNk,NVD Shaolin,51,I,160,166,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
j3C4cEcngnXceu0gw3vAow73gmJPvgRNpuCxTsGJvqQ882jn,let me cannοn,0,I,132,131,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
Q8ejLgMXABTRLc0kwreDgfn2EMmEm9SYZc-bRqCBgKc3QH8,Andrew Schulz,186,I,60,46,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
s53C94CDXjW_Pefb3vL03gbOPL9nAjOYbw-Bly2LlnsbUGS_,tetris guden,163,I,49,39,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
fj3mVXvcpdzcNUUD--uMn_vSquvLHRgau2x7DnsLzlZ8_6s,Tiramolla,164,I,148,138,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
sbqik9rxCEKUGMbUAdQ2ZM0liFzWYyqVKvhq9Vv41LqOc8Y,Skulderflexatör,15,I,80,66,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
r3pHAqa3aGA5cZXXi4oNTHhGZV1OSPJHQzQJR1k4za_2eS8,Mesho,14,I,47,40,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
cq8lR_rloctX8HjMTEvpvnL13l69z4uLIHRR_0ovoc_D_CI,Wukongˇ,125,I,64,57,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
3iD1COA4ROshXb29TZh2ae67-anT_Xxc8bJxsIVX29oNKPA,JEWZAURUS REX,197,I,78,69,TRUE,FALSE,FALSE,TRUE
,,,,,,,,,
SakjGVSPhVdrIyvsk5GR8nKY7WT46VU-eHkHy7_Md6lvaFE,Naxyy,81,I,35,32,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
ez45LdAzibL8MMLNQlP9rYoZ_0Zqs47BKGOtbl0ei5_MSek,Ruggers,112,I,49,36,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
qq4sii4RdnwwC7Vi-3WUaLzi-eFuyiEYYnDz39ruTuOVf0s,Tidebringer,189,I,72,66,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
bxpcIetYef7mNipkWtB5DhV-CdXj3sAuNSEngro83G7QfF_GkKwfBzIVgA,   ΜARKSΜAN,22,I,73,54,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
OKK4wK0CQBhT71Tx8SU1gMrjgGdZ2N6EPbmFk1DNuyzFujs,x9 Rengar,231,I,248,146,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
vqY--XtYoJdUR77cUzd1tsMhJNwiIau0nQiTT0V5B0340yZx,skinny squirrell,101,I,160,112,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
nqC6u2ElS5ysJ243lfmhJ_NZgvJYYdIyxMhHG4KSM_tpCo0,300 nBeezy,212,I,176,161,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
KyQCyykOpENLbo0sDx1cf-pKruwWzYk0r96iI4_Z452gMBc,Ærwin,153,I,40,28,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
K0gRZm5UburQwlhBw1jusbdSuWyTuDKeGi7_qQSkLe-kV1M,Fallen Azazel ,94,I,173,168,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
H4R_w7qahiHrzhtWWoUfAsIIiAktK2haKxEWgL6Dsfg,30yo Minion,47,I,285,288,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
sKxhT7L89wGkr3WKy7vJD4UaSlIwMNO66N25bxw2VGvy9O8,My Bae Yummι,139,I,162,147,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
BCthwVPTwwKPldBASvaD9L0RSi1-X3LBuWEAREEfW1YNHwdJ,KASAPINA UBIEC,200,I,95,83,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
MQrEIuZvAgvk7_I-ye_NiRZa-buGlJvIf1G55FxX85yWn2Q,Xeqtmeplz,157,I,59,46,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
bxNCdxJJCC7MPhY6dyWjt6BUdPDdZi7IWVWnDTvmyCxIno8,Youca1,63,I,157,156,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
4xlBzDtkDku_eCjLzk5mofhji4mJn8pyoL4_zNZfIpYyMdA,Corug,218,I,41,20,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
aEtphFiSPBmpLSDUvrrZKB3GctSkwUdxYaAlPkVNWdW92b3j,ShadowDragon78,34,I,68,64,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
uu7cZMJV8xylAj8uWl9Uxt0rWIqjSnX9klEXJdrTtMTpHnss,Blinding Light,33,I,103,90,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
NprfNp_2VriIcyFKCd4V0LMVQH2qDUAtcDUCFguIveSdAlA,Lateon,1,I,35,23,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
z6IBMQyUwSW9auVDPCsx_1us7sbDsxkhT_ycEffr9KlEO0M,værformig,47,I,250,242,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
_nVUmTjS1qh-7a0ZCMTmudg7KACW7z0sP_PVlA3aGTmEMn8,Draobwyn,50,I,25,19,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
tMkM08FdKw6CZMRN2Oz8WOq8VqOzaaPrFlVMd8RgIcBPB2k,itachi eyes,228,I,48,29,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
LpKRIlp5faDQ1hrdjLumj30AU_jZYnCcsYpxTorc4k9BNMQ,comicalclown,39,I,70,29,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
Zod3kfQsi80gb71Zt3t6YD2PRBcIn3ruKcqIWEbBrCjQLIA,SAM Kirian,4,I,197,196,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
lyd7Kq2xu7sxLofiGs2NiiVlgP0LgYE0R4FCW7ARbnotg_Sk,WeNeKappa,158,I,167,154,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
4m7ZImgSmqNXs1QlmsE0-WIyjt1zLzrX4z1NJ4d7v06XKJi5,Žaki,1,I,69,62,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
YDrt0WyEbRjoWVBAm1Fh86c81vR_vZgu0_XiVaMNrtBU9kWu,DMSA I Blank I,176,I,111,100,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
pextxZRmgoQdZ0hJEM_TRhbuw2YnBbFZX2KKZppQXg7YDw3V,Bricklovkovski,17,I,47,39,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
07EY0kd4FfyDSoW2OEl_CKTaSMROfbITG52VXneB8MZ-6jQ4BjwZXr3wJA,Gray KDA Toplane,100,I,82,49,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
Zz_67ULrGNfRWhytrdPtgu--pkgptODBpaniCZ003KSWovV2,GeneralAce 01,24,I,26,16,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
ugIIPQvwOYgUjxOrgUClRJh8GSTDumC8MPXnPlAO65yID0U,Gabbo,1,I,152,155,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
gQxQTizy3kjd_rHla6HSRxUK6ibq44VVEf627K7PG2k5xOM,Naru Le Fou ,1,I,141,120,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
EdxkfJKsH-I6nervlG08r3wIjoqilcqkiEMdRijPD_jX5ve9,strode fangirl,166,I,207,187,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
QbyN-KDsFStIYEBRq4zHHLfpQkEZV7laP5wBBntrYkpHzmQ1,zsecpt V3 78,157,I,51,38,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
qI7q_c_RI5DgUqbj1JTdATpNCzZITi_Wso5gV3WiDJ_P8eau,For Fun acc   P,1,I,50,34,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
R9QrMNnsMfTGM67xq4UDP-3mq-QJZ8RCsY2919zVW9Zd1EWX,reversewindslash,94,I,70,38,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
wscKti8lODzv2Posn67REhYF7keH3fE_Jq62nvGjCpd0GFk,Veecto,127,I,54,24,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
UN35QGbaT6m5o-BX2wYTonPGsWV3Cq70wAci0_9TzHSHGTs,SuperiorXemnas,89,I,212,201,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
2s9RkWsJ7sEKi13P9oFJfN1OpRyGiv_gs7Re4okxTXTmlRc,CakeChase1,30,I,196,194,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
WDlPLc9Ta3X_AiKJCaxoPveWL1s27OjEHBCbQh3dODcgdo4,WKR Sirmake,85,I,72,61,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
UtYinq9186mB9SwPXuAW0beV2NsMSCdfhUiAtV9y3fedMsca,gas botlane,0,I,53,29,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
5qAN1EvFm513_5nDmaqYGvBTFv1z8TQqoDe-Y24xRh02CDQ,UP5 FornoReason,0,I,306,289,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
qyehPb4bRdxcl3OhneK30MamgWzed6_4nfBg-xU4WaUnw1g,qweqwrwtretretqw,83,I,305,294,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
hfB6qeo94Sr_n7-C458oBHzTi3-36UPv4rIhECXR38h4T3U,AKozbar,11,I,158,157,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
0CvM8a9WruWuWkf9GvxkYs4baaESzTq5IQH8EOyQ5_zpRurr,AldusXD,73,I,52,44,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
